username,rate,date,label,sentimen,reviews,produk
finkasalsabilla,5,24-01-2024 7:42,fake,positive,"Seminggu sekali aku pake ini jujur. Belinya yang botolan size paling gede itu. Awet banget ga abis2. No need creambath di salon, ini dia punya hasil terlalu bagus. Selalu dipuji karena wanginya bener-bener calming. Love it. Belum nemu lagi yang bagus dan affordable selain makarizo.",Makarizo Hair Creambath
cintara,2,23-01-2024 16:41,trusted,negative,"Aku punya yang warna woody camp, karena ngerasa itu warna yang paling kalem. Tapi ternyata warna isiannya beda sama yang di gambar. Di kuku-ku jadinya oren tua. Gampang ngelupas, karena emang water base ya. Pun kalau kena air lepas sendiri. Agak susah dipake rapi, soalnya cepat kering dan mesti sekali oles aja. Kalau berkali-kali jadinya ngga rata. Kalau soal warna siy oke, tapi kalau untuk ketahanan 2 dari 10 :(",Emina Beauty
theresiaaa,4,23-01-2024 11:51,trusted,negative,Beli ini pas emina beauty camp mampir ke sekolah trus tertarik nyobain nail polishnya soalnya bisa di peel off. Hasil jauh beda banget dari miniso yang peel off juga. Punyanya emina kalau kering lama banget plus hasilnya ga sebagus yang diinginkan. Warnanya ga glossy banget. Trus kalau kepentok atau kena beda lain dikit langsung ancur lapisannya. Nggak rekomen sih. Mendingan punya miniso,Emina Beauty
Ifamsl,5,23-01-2024 8:29,trusted,positive,Emang si ga seharum varian satunya tapi yang varian ini bikin rambut lebih sehat dan lebih lenbut (kayaknya) soalnya dua duanya bikin lembut... alu suka pake ini kalau rambut lagi ga sehat dan pake varian satunya kalau pengen rambut lebih harum,Makarizo Hair Creambath
skinbyk,4,23-01-2024 8:22,trusted,positive,"Salah satu kecintaan sejuta umat kalo lagi nyari creambath yg satset & affordable, karena emang dia keitung murah & juara bgt di wanginya yg bisa stay dirambut aku sekitar 2-3 hari! Buat rambut kering ini recommend juga apalagi kalo yg sering kena polusi, sinar matahari, heat tools, sampe diwarnain",Makarizo Hair Creambath
Metaaahd,5,23-01-2024 6:15,trusted,positive,"Wanginya enak, dipakainya juga gampang banget, setelah pemakaian rambut jadi jatuh dan lembut banget, harganya gak begitu mahal juga, worth to try bangett buat aku, gampang dibelinya juga karena dimana mana ada dan ada yg sachet juga buat yg mau nyoba takut gak cocok",Makarizo Hair Creambath
wilsonfcg,4,23-01-2024 6:06,fake,positive,"Wangi banget seperti produk dari makarizo yang lain, terus hasilnya enak banget dirambut, rambut jadi wangi dan lembut, trus gampang ditata setelah itu. Makenya juga gampang gak ribet langsung di buat kerambut aja, gampang juga dicari, kalo beli jar agak mahal ya bisa coba yang sachet dulu",Makarizo Hair Creambath
nandaaristadwi,1,16-01-2024 18:59,trusted,negative,"awal pake tuh seneng bgt pas dibilas dia halus lembut gitu, 2 harian masi lembut bgt ga lepek gitu tapi sumpah demi apapun gua baru nyadar pas liat kepala tadi kaget ada ketombe. ternyata ini yang bikin ketombean bjir😭 gua bs bilang ini yg bikin ketombean karna sblm gua pake si makarijo inirambut gua aman2 aja",Makarizo Hair Creambath
tsaniaarfinaa,5,16-01-2024 5:55,trusted,positive,"So far masker rambut terbaik menurut aku, yg royal jelly ini wangi banget bahkan sampe 2 hari an masih wangi, bikin rambut lembut banget dan ga ngembang, even tiap hari aku kucir ttp balik lurus dan ga bercabang , ini terbaik si daripada merk thailand yg sempet viral itu😇",Makarizo Hair Creambath
radhiani,5,09-01-2024 0:18,fake,positive,struktur creambath lebih halus mudah di colek lalu di oleskan ke Tangan kemudian di aplikasi kan ke rambut lebih mudah Dan penyerapan ke are rambut juga cepat hasil nya rambut lembut lama Dan kusut sedikit berkurang juga rambut sehat berkilau tapi kulit kepala ku biasa aja pakai ini kering nya berkurang sedikit saja,Makarizo Hair Creambath
kemishara,5,08-01-2024 2:41,trusted,positive,"Aku udah cobain beberapa varian, beda varian beda bau ya. Sekarang lagi pakai yang ginseng, suka sih sama produknya, pemakaiannya awet juga di aku dan ga pernah pake conditioner lagi semenjak pakai hair mask (pernah liat di yt juga ada yang blg mending pake hair mask dari pada conditioner karna bikin kusut dan frizzy)",Makarizo Hair Creambath
Zulfajr,3,05-01-2024 7:19,trusted,neutral,"Beneran bikin rambut lebih halus dan lemes, irit juga karena cukup pake sedikit. Sebenernya oke yaa, cuma kurang suka sama baunya, bau minyak urut :( walaupun wanginya ga awet tapi tetep azaa. Saranku jangan dipake ke deket scalp karena bisa bikin rambut lepek",Makarizo Hair Creambath
feein,3,03-01-2024 11:36,trusted,neutral,"so-so, tipe rambutku tuh wavy, dry and thin. melembabkanya sama menghaluskanya itu biasa aja, bahkan di bandingkan sama cond yang aku pakai malah better condinya. beli juga karena tertarik aja, karena banyak yang bilang produk makarizo itu bagus2. tapi ya kembali ke diri masing-masing lagi",Makarizo Hair Creambath
andradiandra,5,20-12-2023 1:15,trusted,positive,"HOLY GRAIL ❤️❤️❤️❤️❤️ udah pake entah brp thn dr jaman sma. tekstur kental, wangi manis madu vanila aweeeeeeettt bgt di rambutku bahkan setelah seminggu gak keramas. hair creambath paling nampol buat menjinakkan rambutku. efeknya bikin rambut halus, lebih gampang diatur, lemes, keliatan lebih rapi dan lebih lurus, dan gak kusut sama sekali. aku cuma sisiran sebelum keramas dan keramas jg cuma seminggu 1x ato paling cpt 5 hari 1x 😆 sisanya sisir pake jari aja dan gak pernah kusut padahal rambutku tebel dan ngembang. pake ini sebagai pengganti conditioner 1 jar awet dipake buat berbulan2. selama ini suka ganti2an antara royal jelly, kiwi, sama ginseng sampe lupa efeknya gmn. dan setelah dibandingin langsung antara royal jelly sama ginseng, efeknya lebih nampol royal jelly. next ngebandingin yg kiwi jg biar makin mantep sama pilihan hati wkwk",Makarizo Hair Creambath
afil,5,11-12-2023 13:11,fake,positive,"dah lah gausa diraguin lagi sama product makarizo satu ini. im very like it!!!❤️‍🔥❤️‍🔥tiap kali rambut kusem, ngembang, susah buat diatur mesti pake benda ajaib ini. hasilnya, kayak rambut pake perawatan mahal. temenku aja sampe banya yang nanya perawatan rambut dimana. bcz, rambut is crown👑pas aku jawab ""aku cmn pake hair scalp nya makarizo royal jelly"" pada gapercaya dongg😭😭",Makarizo Hair Creambath
dwivietasya,4,28-11-2023 6:11,trusted,positive,"Dapet sample dari lazada try & buy. Kaget pas coba konsistensinya padet bangettt, warna produknya orange. Untuk baunya pertama sweet lalu kecium bau kayak salep + purol. Setelah dibilas rambutku ga yg jadi halus banget tapi lumayan lah. Untuk rambut rontok dan ketombe ga gitu rekomen, lebih cocok buat rambut kering. Scalp-ku juga lagi bermasalah, produk ini cukup ""ngademin” walau ga bantu banyak.",Makarizo Hair Creambath
endennuraeni,5,17-11-2023 7:44,fake,positive,"Pokoknya kalo mau maskeran rambut di rumah, ini recommended! Buat pemilik rambut rusak, kering dan rontok, ini bestie. Wanginya enak dan tahan lama. Cara pakenya pun gampang. Aku biasa pake seminggu 2x. After feelnya itu beneran lembut.. Rambut singa bakalan jd lembut banget. Cobain dehhh",Makarizo Hair Creambath
tisca_lestari,4,06-11-2023 6:14,fake,positive,"Ini adalah masker rambut yang gampanggggg banget ditemuin di minimarket. Aku beli ini waktu rambutku kering banget. Setelah pemakaian, rambutku berasa lembut. Dan aku suka banget wanginya. Untuk harga yang saset juga dia tergolong murah. must try product",Makarizo Hair Creambath
fadhilalfahyed,5,05-11-2023 6:39,fake,positive,"Makarizo creabath bagus banget di kulit kepala serta rambut aja, rambut wangi juga melembutkan tidak kering. Pokonya produk ini aku rekomendasiin buat kalian yang mau coba creambath sendiri di rumah kalian sangat sangat bagus deh cobain",Makarizo Hair Creambath
Ecyyyy,5,04-11-2023 7:35,fake,positive,"sangat bagus membantu menyuburkan rambut dan menghilangkan ketombe. Produk ini cocok digunakan untuk rambut normal dan berminyak. Krim creambath yang bermanfaat untuk membantu membersihkan dan mengurangi kerontokan rambut, serta membantu menguatkan akar rambut.",Makarizo Hair Creambath
sherlypgrbb,5,30-10-2023 8:10,fake,positive,"biasa aku pake produk ini sebagai conditioner sekaligus creambath rambut akuu. wanginya yg beneran seenak itu+longlasting 2-3 harian di rambut 😻🫶. dirutinin pake bikin rambut gampang diatur, ga ngembang+ga kering juga. recommended bgt pokoknya! ✨💓",Makarizo Hair Creambath
sabrina0,5,25-10-2023 6:45,fake,positive,"beli ini yang tube (200ml) tuh cuma 31 ribu😭🙏🏼 dia hairmask, tapi aku jadiin conditioner sih WKWKW untuk wanginya suka bangett, setelahnya juga jadi halus rambut aku! aku pake dari agustus sampe skrg awet sih, mungkin 200ml bisa dipake 3-4bulan buat rambut panjang. di aku hasilnya rambut bnr bnr halus dan ga gampang kusut+wangi <3",Makarizo Hair Creambath
phithachu,5,18-09-2023 5:39,fake,positive,"aku udah berkali-kali repurchase produk yang satu ini karena emang sebagus itu. di aku bikin rambut ku super wangi, halus, dan lembut. wanginya juga tahan lama banget, aku selalu beli yang kemasan sachet karena gampang di bawa kemana-mana kalau mau traveling",Makarizo Hair Creambath
patricialely,5,17-09-2023 6:47,trusted,positive,"Rambutku kering gitu karna keseringan naik motor buat kemana2 & kena panas+polusi jakarta, pakai conditioner setelah keramas juga ga terlalu ngaruh, trus mulai thn lalu aku rutin pake ini setiap abis keramas untuk hair ends (kalo scalp creambath paling cuma seminggu sekali) DAN BAGUS BGT BGT BGT✨🤩 Harganya juga worth it bgt sih menurutku, gak bikin kantong jebol. I'd definitely repurchase it sih wkwkwkw",Makarizo Hair Creambath
Faraurelia_P,5,08-09-2023 2:45,trusted,positive,"wooow ini ngebantu rambut cabang akuuu. aku pake metode hair reverse beneran kebantu. aromanya jg enak. isinya banyak. rekomen buat yg punya rambut kering kasar bercabang. dia ini teksturnya thick, aku tambahin hair oil jdi lebih mantep!!",Makarizo Hair Creambath
Cynthiae,4,19-08-2023 16:23,trusted,positive,"Aku nyobain makarizo hair energy yg creambath ini karena beberapa waktu lalu barusan smoothing dan ngerasa perlu buat lebih rajin ngerawat rambut biar ngga kering. Ini tuh aromanya soft banget, cocok buat yang ngga terlalu suka aroma yang strong. Makarizo ini cara pemakaiannya stl habis keramas & perlu dibilas lg ya. Ini agak effort sih buat aku yg kurang suka pake haircare yg perlu banyak step, but so far aku suka sama makarizo ini karna abis pake ini rambut brasa lbh lembut compare kalau aku cuma pake shampoo aja",Makarizo Hair Creambath
glorypardede,5,15-08-2023 1:38,trusted,positive,"ini sih udah jadi produk andalan yang gatau kayanya udah jatuh cinta ajaa. penyelamat rambutku yang kering dan suka ngembang. selalu rutin pake 2-3 kali seminggu. rambut jadi gampang bgttt diatur. apalagi kalo mau nyatok, biasanya suka pake ini dulu. terus hasil catokannya jadi makin lembuttt",Makarizo Hair Creambath
melynmels,5,14-08-2023 2:25,trusted,positive,"Aku nyobain versi sachetnya yang isinya lumayan bisa dipake 2-3kali. Teksturnya cream yg thick gituu warna orens. Baunya kurang suka karena lumayan kenceng aroma herbal, heheheh.. Setelah dipake dia bikin rambut halus, ini dia lebih untuk melembabkan rambut yang kering dan rusak. It works okay cuma minus di aromanya aja, heheheh",Makarizo Hair Creambath
ghinadhia,4,10-08-2023 7:51,trusted,positive,"Jujurly aku beli dan nyobain ini karna aku suka wanginya dan gampang bgt dicari di minimarket. setelah dicoba ternyata beneran suka, bikin rambut gampang diatur tapi ga lepek. balik lagi ke alesan aku beli karna wanginya dan untungnya wanginya masih tetep kecium walaupun rambutku udah di styling/ di hairdyrer",Makarizo Hair Creambath
Baretta,5,04-08-2023 4:28,trusted,positive,"Creambath Makarizo ini bagus banget ❤ Suka banget sama creambath ini karena sehabis pakai creambath ini rambut jadi lebih lembut dan mudah di atur. Untuk efek jangka panjangnya, creambath ini buat rambut aku yang kering dan ngembang menjadi lebih mendingan, sekarang rambut aku jadi lebih sehat dan gak sekering dan semengembang dulu. Aku juga suka banget sama creambath ini karena harumnya bisa tahan sekitar 2 harian setelah pemakaian. Makarizo creambath ini gak nimbulin efek buruk untuk rambut aku.",Makarizo Hair Creambath
meliaafy,5,01-08-2023 5:29,trusted,positive,"awal beli pas diskon penasaran juga mau cobain karena klaim nya untuk rambut kering pas banget rambut ku kering karena suka catokan. aku rasain perbedaan setelah 3 kali pake rambut ku jadi lebih lembut, ga crispy dan ujung rambut ku yang kering lebih membaik, enakk banget wanginya kaya samponya",Makarizo Hair Creambath
Nrfalahaljnh,5,24-07-2023 16:38,trusted,positive,"Walaupun ni masker rambut kelihatan hasil nya sekitaran 4 kali pakeee, tp kalo soal aroma nyaaa enak bgt.. aroma nya lembut sama kek shampooo nyaaa.. yang aku rasain setelah pake ni masker rambut yg pasti rambut aku jd makin lembut dan mudah di sisir😄 rambut mengembang ku juga makin bisa di atur dan agak layu kan biasa nya kek singa rambut aku it😭 terus jg buat rambut aku jd wangi apalagi kalo sepaket pake shampoo nya hehe untuk rambut kering menurut aku kurang ngelembabin tapi di banding shampoo nya si masker ini yg berpengaruh besar untuk kelembaban rambut.. oh iya aku pake nya seminggu 2x ya",Makarizo Hair Creambath
alyazahira,5,13-07-2023 6:13,fake,positive,"hairmask pertamakuuu, termasuk murah karena isinya banyakk. kalo abis pake ini selalu dipuji rambut wangi walopun udh gak keramas 3 hari. makenya dikit aja padahal. rambut berasa lebih ringan dan gak gampang lepek juga sih, sejauh ini udh ngabisin lebih dr 5 jar kayanya",Makarizo Hair Creambath
amalialis,5,11-07-2023 12:43,trusted,positive,"Biasanya beli conditioner untuk perawatan rambut, cuman pas di Guardian nemu Makarizo creambath ini dan lagi diskon 🥰 harganya jadi berapa lupa sih pokoknya jadi mursidahh banget 😁 packagingnya pakai wadah jar lumayan besar dan warnanya dominan orange, coba yang varian honey untuk menutrisi rambut ✨, teksturnya creamy seperti tekstur conditioner, wangi nya juga enakan, nah kalau creambath itu kan cara pakainya sesuai petunjuk produknya sih dibilas air hangat atau di steam dulu ya, kalau saya pemakai pribadi seperti pakai conditioner aja si, bilas air dingin nggak mau repot 😅, di saya hasilnya juga bagus-bagus aja nggak bikin ketombean atau masalah lainnya, malah lebih lembut pakai creambath ini 😁",Makarizo Hair Creambath
Nanut,4,01-07-2023 9:07,trusted,positive,"Sebelumnya bukan tipe orang yang peduli dengan masalah rambut, akhirnya iseng-iseng beli ini. So far di rambut aku, gak bikin rontok berkurang tapi untuk wangi dan lembut nya nampol pol🥰. rambut bercabang ku juga jadi kian membaik, bakalan coba varian lain lagi!",Makarizo Hair Creambath
Ani_ismaa,5,29-06-2023 11:35,trusted,positive,"suka banget sama produk ini, rambut bercabang aku udah gak ada dan rambut jadi sehat. aku juga pake in ke kakak sepupu yang kutuan dan rambutnya bercabang parah, eh sekarang dia rambutnya juga sehat + kata dia sekarang udah gak kutuan karena pakai creambath ini, padahal dia gak pake obat kutu, cuma pake produk ini bisa mengatasi masalah rambut dan juga mengatasi kutu dong😂",Makarizo Hair Creambath
neysarahmaf,4,19-06-2023 13:25,trusted,positive,"Beli varian yg royal jelly karena kata reviews di FD baguss dan kebetulan hairmask ku yg varian kiwi udh expired ya, akhirnya aku beli yg sachetan dulu. Setelah di rutinin sebulan, yg varian royal jelly ngebuat rambut aku lebih kuat. biasanya tuh klo keramas pasti banyak rambut yg rontok tapi semenjak aku rutin pake ini disetiap sesi keramas rambut yg rontok pun berkurang. Seneng rasanya hihiw.. cuma yg aku kurang suka wanginya sih heheu dan after pemakaian kadang agak kering. Tapi bisa diakalin pake vitamin rambut",Makarizo Hair Creambath
kei_sya,4,20-05-2023 8:50,trusted,positive,Rambutku tipenya berminyak dan tipis. So far belum pernah pakai haircare. Cuman pakai shampoo asal cocok aja 😂😂😂 Akhirnya main ke Guardian dan iseng pakai ini. Well suka sama aromanya sih. Setelah pakai rambutku juga masih segitu2 aja. Mungkin kurang sering dan konsisten aja yah.,Makarizo Hair Creambath
leoiskafrank,4,09-05-2023 7:29,trusted,positive,"awalnya gak mau beli hair mask, tapi karena tau-tau hair mask ku abis langsung minta ini ke pak suami. . . tekstur kental dengan aroma 'jamu' gitu warnane putih oren . . . tapi ini gak jamu-jamu banget kok masih ada aroma jelly yang 'lucu' lah . . . aku pake 1-2 X seminggu setelah keramas, hasilnya rambutku jadi seger, gak gampang lepek. . . dan nampak sehat. . . untuk rontok tetep yo bestie . . . karena ini bukan buat rampbut rontok. .. . repurchase ？ yes maybe",Makarizo Hair Creambath
AbiyazkaZahra,4,21-04-2023 2:36,fake,positive,"mudah ditemukan di toko macem indomart atau temennya. aku pribadi belinya yang sasetan ajaa jadi kalo habis bisa langsung beli varian lain. yang satu ini menurut aku tekstur creamy warna putih dengan wangi khas makarizo yakni wangi salon. di rambut aku jadi terasa lebih sehat, keringjya berkurang dan dry scalp juga berkurang sih.",Makarizo Hair Creambath
