username,rate,date,label,sentimen,reviews,produk
Rizkath17,5,05-05-2024 03:39 AM,fake,positive,"nah ini juga salah satu sunscreen yang aku pake dan ini bagus banget, dimuka bikin jadi flawless selain itu juga gabuat makeup kita crack, top markotop banget kalian harus coba sunscreen emina ini! aku rekomendasiin banget buat kalian semua para cewe",Emina Sunscreen
rizkaptr,5,05-05-2024 02:48 AM,fake,positive,"Sunscreen emina sangat melindungi dari sinar uv terus ga ninggalin bekas2 putih. Aman untuk dipake anak anak usia muda. Sangat recommended buat kalian yang baru mau coba pake skincare, aman dan terjangkau harganya ga bikin kantong bocor",Emina Sunscreen
intanksmh,2,05-05-2024 02:46 AM,trusted,negative,"pertama kali beli produk ini dapet rekomen dari temen katanya produknya bagus, tapi ternyata gak cocok di kulit aku bikin kulit kaya kilang minyak sama jadi kusem banget karena sayang dibuang aku ttp coba kirain bakal ada perubahan termyata ngga, untuk aku sih gak akan repurchase",Emina Sunscreen
barbelobey,5,05-05-2024 02:29 AM,trusted,positive,Pengalamanku menggunakan produk ini membuat kulitku berkurang warna gelapnya karena aktivitas dalam bekerja diluar ruangan. Meskipun tidak berkurang secara maksimal tetapi sudah lebih dari cukup agar kulit tidak terlihat terlalu belang. Untuk harga bisa dibilang terjangkau dengan fitur yang ditawarkan,Emina Sunscreen
luthfiraf,5,05-05-2024 02:27 AM,fake,positive,"aku suka banget sama sunscreen ini soalnya gabikin lengket dan cepet bgt nyerapnya &yg paling penting bikin kulit aku terhindar dari sinar uv, kyk penting bgt kan?biar kulit kita ga cepet keriput. I like so so so so so much u guys must try bgt deh ",Emina Sunscreen
alifia_salsabila25,5,05-05-2024 01:25 AM,fake,positive,Sunscreen emina tercocok yang bikin lembut! Teksturnya ga bikin abu dan ga lengket. Wanginya ga nyenget dan yang paling penting harganya pas dikantong pelajar! Suka banget sama produk emina karna terjangkau buat kaum pelajar! Kalau mau cari sunscreen ini aja ya,Emina Sunscreen
Binar_hd,4,04-05-2024 02:13 PM,trusted,positive,"Suncreen ini cocok buat pemula yang kulitnya nggak sensitif, selain itu harganya juga terjangkau. Tekstur sunscreennya cukup padat namun mudah diaplikasikannya. Setelah pemakaian kulit terasa dingin. Tapi, kalau udah agak lamaan agak kusam. Untuk proteksinya aku rasa ini udah cukup. ",Emina Sunscreen
hasnaadung,5,04-05-2024 01:04 PM,fake,positive,"Sunscren emina bagus bngt, cepet myerap dikulit, dan sangat ringan terus ga ada tone up ke kulit, pake sunscreen doang udah bagus, menjaga kulit dari sinar matahari, terus produk nya juga murah ramah di kantong pelajar, wangi jugaa",Emina Sunscreen
yuniarrr23,5,04-05-2024 12:54 PM,fake,positive,"Tabir surya ini dipuji karena teksturnya yang ringan dan tidak berminyak, sehingga cocok untuk digunakan sehari-hari
.
Banyak pengguna yang merasakan produk ini efektif melindungi kulit mereka dari sinar matahari tanpa meninggalkan gips putih
.
Harga yang terjangkau telah disorot sebagai keunggulan utama, sehingga dapat diakses oleh banyak pelanggan",Emina Sunscreen
reviealiv,5,04-05-2024 12:44 PM,fake,positive,Harganya affordable dan productnya bisa didapat dengan mudah fitur aplikasi mudah di mengerti BA nya ramah pelayanannya oke sekali thankyou ya semoga female dsily semakin sukses dan bisa terus memberikan promo yang banyak dan informatif,Emina Sunscreen
fellfeel_,5,04-05-2024 12:43 PM,trusted,positive,"Cocok di kulit wajah efeknya kulit tidak menjadi kusam, cukup lama sebagai pengguna tekstur gel, bau tidak menyengat, cocok untuk semua kulit wajah, tidak menganggu, bisa di pakai tiap hari dan cocok untuk kulit berjerawatdan harus beli ",Emina Sunscreen
ayupuspitasari04,5,04-05-2024 12:41 PM,fake,positive,"Tidak lengket, mudah menyerap dan ringan enak dipakai untuk sehari-hari di bawah paparan sinar matahari. Cocok di semua jenis kulit, cocok di semua kalangan mulai dari remaja sampai dengan dewasa. Pokoknya top banget dehhh, terluv🤍",Emina Sunscreen
Gitaap665_,5,04-05-2024 12:21 PM,trusted,positive,"Produknya bagus banget gak buat jerawatan dan bruntusan pokoknya udh sering beli dan kulit tetep sehat, harga murah ramah di kalangan pelajar. Seneng dengan hasilnya ga terlalu bikin oily karna basic muka aku udah oily, gatau keberapa pake emina ini",Emina Sunscreen
Erghitaadr,5,04-05-2024 11:54 AM,fake,positive,"Aku pake ini waktu masih teenagers sekolah pas smp-sma pake ini karena bagus untuk pemula dan anak anak seprti smp-sma. Kalian yg bocil bocil coba ini yahh dijamin bagus dan melindungi dari matahari yg jahat dan orang orang jahat hahaha, please try",Emina Sunscreen
biybiyaa,5,04-05-2024 11:40 AM,trusted,positive,"ini salah satu skincare yang nemenin aku selama sma love banget, gaada white coastnya teksturnya juga ringan banget. cocok deh buat para remaja yang baru mulai pake sunscreen. btw, tipe kulit aku normal to dry, dan sunscreen ini bener-bener bisa membantu melembapkan.",Emina Sunscreen
niidalailaa,5,04-05-2024 11:40 AM,trusted,positive,sunscreen yang rajin banget aku pake dari sekolah smp dulu teksturnya ringan engga lengket di pake dimuka ada wangi dikit harganya worth it dikantong pelajar hihi suka bangett sama produk emina spfnya juga mantep pakagingnya kecil bisa dimasukin kemana aja simple,Emina Sunscreen
AmeliaShakyAndara,5,04-05-2024 11:37 AM,trusted,positive,"eminaaa bagusss banget aku cocok banget pake sunscreen ini, bikin muka cerah dan bagus ga bikin jerawatan dan berminyak nahan minyak banget pokok nya apalagii dipake seharian bagus banget, aku selalu reply sunscreen nya karena emang sebagus itu",Emina Sunscreen
alvisanur06,5,04-05-2024 11:31 AM,fake,positive,"aku pakai sunscreen ini satu tahun lebih secara rutin, kulit belang di wajah aku hilang gais. secepat itu efek dari sunscreen nya, highly recommended for you, harga nya affordable di kantong pelajar sama mahasiswa, terus cocok di all skin type, ngga ada whitecast nyaaa",Emina Sunscreen
naraaqinthara,5,04-05-2024 11:20 AM,fake,positive,"Selama pemakaian produk emina ini sangat bagus dan cocok di kulit muka aku, teksturnya sendiri enak dan nyaman dipakai. Terus juga produk emina ini cocok untuk di kalangan remaja untuk pertama kali pemakaian dan harga produk yang Affordable.",Emina Sunscreen
Syabila_blla,5,04-05-2024 10:53 AM,fake,positive,"Suka banget Sama sunscreen emina yang satu ini teksturnya enak banget mudah meresap pada kulit. Udah berapa kali aku beli produk ini. Karena emang sebagus ituloh, harganya juga terjangkauan banget. Next pengen beli lagi rekomen banget.",Emina Sunscreen
sahore,5,30-01-2024 3:19,trusted,positive,"wangii dan bikin lembut!! walaupun shampoo nya ga cocok tapi mask dari makarizo ini mantep dehh, begitu pake wanginya tuh awett bgtt bau kaya madu dan ga terlalu kecium bau kimianya, bikin aluss juga rambut jadi enteng dan ngurangin frizzy",Makarizo Hair Creambath
deviiniiaa,5,27-01-2024 16:20,fake,positive,"Bagus! dia beneran melembutkan buat rambutku yang sebelum diwarnain udah kering begitu diwarnain makin kering lagi. Biasanya aku tunggu 15 menitan, tapi sayang aku kurang suka baunya, lebih enak yang melon tapi varian ini yang kegunaanya pas buat aku. Mudah ditemuin lagi! ada di minimarket2 sekitar (versi sachet)",Makarizo Hair Creambath
Kartika_Ambar,3,27-01-2024 9:43,trusted,neutral,"Diantara 3 varian kayaknya yg ini doang yg aku kurang suka,wanginya sih enak ya... Dirambut sebenernya dia juga bikin halus dan berkilau, kalo mau effort dikit bungkus beberpa menit pake handuk panas/hangat hasilnya lebih wow lagi, lebih haluus dan wanginya lebih nempel dirambutt. cuma yg varian royal jelly ini cenderung bikin rambut cepet lepek juga dibandingkan varian lainnya. mungkin karena emang dia lebih cocok buat rambut kering ya.",Makarizo Hair Creambath
deanieafifah,4,26-01-2024 23:00,trusted,positive,"awalnya cuma pakai karena temen bawa shampoonya ini pas lagi berenang, tapi ternyata keterusan😁 untuk tipe rambut kering dan mengembang dari semua varian paling cocok yg ini sih. sensasi angetnya ada, wanginya enak kyk di salon-salon gitu, dan efeknya beneran muncul. saran gue sih pakenya 3/4 basah karena gatau kenapa cara itu works di rambut gueee, kalo ga kaya gitu efeknya suka ga maksimal.",Makarizo Hair Creambath
rilakumabear,4,26-01-2024 19:34,trusted,positive,"Aku beli ini gara-gara males mau creambath di salon. Ini isinya banyak banget dan harganya pun affordable. Kadang make setahun aja tu nggak habis-habis. Wanginya pun enak,nah tapi aku bingung karna kadang ngaruh kadang juga nggak ngaruh",Makarizo Hair Creambath
ninsday,4,26-01-2024 11:40,trusted,positive,"Ini bagus ya buat rambut jadi nurut apalagi tipe rambut untuk tipe bergelombang, kering dan mengembang jadi pas oke pake ini. Harganya murah buat yg sasetnya. Tapi emg licinnn banget sih pas pembilasannya dan kalau untuk wanginya aku kurang suka",Makarizo Hair Creambath
DDDara,5,24-01-2024 9:14,trusted,positive,"suka banget sih sama creambath makarizo, terutama yang varian ini. wanginya manis yang enak gitu. teksturnya cukup kental tapi tetap gampang diratain di rambut. setelah dibilas lembut banget dan gak kusut2 lagi. bisa banget dipakai untuk perawatan setelah bleaching rambut.",Makarizo Hair Creambath
finkasalsabilla,5,24-01-2024 7:42,fake,positive,"Seminggu sekali aku pake ini jujur. Belinya yang botolan size paling gede itu. Awet banget ga abis2. No need creambath di salon, ini dia punya hasil terlalu bagus. Selalu dipuji karena wanginya bener-bener calming. Love it. Belum nemu lagi yang bagus dan affordable selain makarizo.",Makarizo Hair Creambath
cintara,4,23-01-2024 16:41,trusted,positive,"Hair creambath or hair mask affordable tapi ga murahan karena kualitasnya baik, dah ga kehitung brp kali beli. Awal dulu banget hanya ada kemasan sachet, lalu dibuat kemasan jar yg isinya banyak yg lebih praktis yeay, aku jg stock bbrp kemasan sachet kecil khusus untuk travelling. Mengandung Royal Jelly + Omega 6 berasal dari Minyak Nabati Passiflora. Harum ada wangi sweet dari royal jelly dan sedikit floral. Halus sekali rambut setelah dibilas, varian ini diperuntukan dry & damaged hair.",Makarizo Hair Creambath
theresiaaa,4,23-01-2024 11:51,trusted,positive,"For me, this is a good product for your hair, guys x) . I would like to recommend this, because I was using this product more than 1 year and get lots of benefits based on the product packaging (aku biasa beli di Alfamart or Indomaret kemasan sachet-nya btw) hehe. Tapi kekurangannya cuma satu. Aku gatau apa aku ada sedikit kekeliruan dalam menggunakan ini atau bagaimana, tapi yang kurasakan, after use this rambutku rontok banget. Maksudku setiap bilas rambut selalu rontok banget. Ini memang masih menjadi concern dan masalah buatku. Tapi, overall, ini produk yang layak untuk repurchase dan cocok bgt buat temen-temen yang memiliki rambut tebal dan ngembang kayak akuu. Hope it helps, thank you :)",Makarizo Hair Creambath
Ifamsl,5,23-01-2024 8:29,trusted,positive,Emang si ga seharum varian satunya tapi yang varian ini bikin rambut lebih sehat dan lebih lenbut (kayaknya) soalnya dua duanya bikin lembut... alu suka pake ini kalau rambut lagi ga sehat dan pake varian satunya kalau pengen rambut lebih harum,Makarizo Hair Creambath
skinbyk,4,23-01-2024 8:22,trusted,positive,"Salah satu kecintaan sejuta umat kalo lagi nyari creambath yg satset & affordable, karena emang dia keitung murah & juara bgt di wanginya yg bisa stay dirambut aku sekitar 2-3 hari! Buat rambut kering ini recommend juga apalagi kalo yg sering kena polusi, sinar matahari, heat tools, sampe diwarnain",Makarizo Hair Creambath
Metaaahd,5,23-01-2024 6:15,trusted,positive,"Wanginya enak, dipakainya juga gampang banget, setelah pemakaian rambut jadi jatuh dan lembut banget, harganya gak begitu mahal juga, worth to try bangett buat aku, gampang dibelinya juga karena dimana mana ada dan ada yg sachet juga buat yg mau nyoba takut gak cocok",Makarizo Hair Creambath
wilsonfcg,4,23-01-2024 6:06,fake,positive,"Wangi banget seperti produk dari makarizo yang lain, terus hasilnya enak banget dirambut, rambut jadi wangi dan lembut, trus gampang ditata setelah itu. Makenya juga gampang gak ribet langsung di buat kerambut aja, gampang juga dicari, kalo beli jar agak mahal ya bisa coba yang sachet dulu",Makarizo Hair Creambath
nandaaristadwi,1,16-01-2024 18:59,trusted,negative,"awal pake tuh seneng bgt pas dibilas dia halus lembut gitu, 2 harian masi lembut bgt ga lepek gitu tapi sumpah demi apapun gua baru nyadar pas liat kepala tadi kaget ada ketombe. ternyata ini yang bikin ketombean bjir😭 gua bs bilang ini yg bikin ketombean karna sblm gua pake si makarijo inirambut gua aman2 aja",Makarizo Hair Creambath
tsaniaarfinaa,5,16-01-2024 5:55,trusted,positive,"So far masker rambut terbaik menurut aku, yg royal jelly ini wangi banget bahkan sampe 2 hari an masih wangi, bikin rambut lembut banget dan ga ngembang, even tiap hari aku kucir ttp balik lurus dan ga bercabang , ini terbaik si daripada merk thailand yg sempet viral itu😇",Makarizo Hair Creambath
radhiani,5,09-01-2024 0:18,fake,positive,struktur creambath lebih halus mudah di colek lalu di oleskan ke Tangan kemudian di aplikasi kan ke rambut lebih mudah Dan penyerapan ke are rambut juga cepat hasil nya rambut lembut lama Dan kusut sedikit berkurang juga rambut sehat berkilau tapi kulit kepala ku biasa aja pakai ini kering nya berkurang sedikit saja,Makarizo Hair Creambath
kemishara,5,08-01-2024 2:41,trusted,positive,"Aku udah cobain beberapa varian, beda varian beda bau ya. Sekarang lagi pakai yang ginseng, suka sih sama produknya, pemakaiannya awet juga di aku dan ga pernah pake conditioner lagi semenjak pakai hair mask (pernah liat di yt juga ada yang blg mending pake hair mask dari pada conditioner karna bikin kusut dan frizzy)",Makarizo Hair Creambath
Zulfajr,3,05-01-2024 7:19,trusted,neutral,"Beneran bikin rambut lebih halus dan lemes, irit juga karena cukup pake sedikit. Sebenernya oke yaa, cuma kurang suka sama baunya, bau minyak urut :( walaupun wanginya ga awet tapi tetep azaa. Saranku jangan dipake ke deket scalp karena bisa bikin rambut lepek",Makarizo Hair Creambath
feein,3,03-01-2024 11:36,trusted,neutral,"so-so, tipe rambutku tuh wavy, dry and thin. melembabkanya sama menghaluskanya itu biasa aja, bahkan di bandingkan sama cond yang aku pakai malah better condinya. beli juga karena tertarik aja, karena banyak yang bilang produk makarizo itu bagus2. tapi ya kembali ke diri masing-masing lagi",Makarizo Hair Creambath
andradiandra,5,20-12-2023 1:15,trusted,positive,"HOLY GRAIL ❤️❤️❤️❤️❤️ udah pake entah brp thn dr jaman sma. tekstur kental, wangi manis madu vanila aweeeeeeettt bgt di rambutku bahkan setelah seminggu gak keramas. hair creambath paling nampol buat menjinakkan rambutku. efeknya bikin rambut halus, lebih gampang diatur, lemes, keliatan lebih rapi dan lebih lurus, dan gak kusut sama sekali. aku cuma sisiran sebelum keramas dan keramas jg cuma seminggu 1x ato paling cpt 5 hari 1x 😆 sisanya sisir pake jari aja dan gak pernah kusut padahal rambutku tebel dan ngembang. pake ini sebagai pengganti conditioner 1 jar awet dipake buat berbulan2. selama ini suka ganti2an antara royal jelly, kiwi, sama ginseng sampe lupa efeknya gmn. dan setelah dibandingin langsung antara royal jelly sama ginseng, efeknya lebih nampol royal jelly. next ngebandingin yg kiwi jg biar makin mantep sama pilihan hati wkwk",Makarizo Hair Creambath
afil,5,11-12-2023 13:11,fake,positive,"dah lah gausa diraguin lagi sama product makarizo satu ini. im very like it!!!❤️‍🔥❤️‍🔥tiap kali rambut kusem, ngembang, susah buat diatur mesti pake benda ajaib ini. hasilnya, kayak rambut pake perawatan mahal. temenku aja sampe banya yang nanya perawatan rambut dimana. bcz, rambut is crown👑pas aku jawab ""aku cmn pake hair scalp nya makarizo royal jelly"" pada gapercaya dongg😭😭",Makarizo Hair Creambath
dwivietasya,4,28-11-2023 6:11,trusted,positive,"Dapet sample dari lazada try & buy. Kaget pas coba konsistensinya padet bangettt, warna produknya orange. Untuk baunya pertama sweet lalu kecium bau kayak salep + purol. Setelah dibilas rambutku ga yg jadi halus banget tapi lumayan lah. Untuk rambut rontok dan ketombe ga gitu rekomen, lebih cocok buat rambut kering. Scalp-ku juga lagi bermasalah, produk ini cukup ""ngademin” walau ga bantu banyak.",Makarizo Hair Creambath
endennuraeni,5,17-11-2023 7:44,fake,positive,"Pokoknya kalo mau maskeran rambut di rumah, ini recommended! Buat pemilik rambut rusak, kering dan rontok, ini bestie. Wanginya enak dan tahan lama. Cara pakenya pun gampang. Aku biasa pake seminggu 2x. After feelnya itu beneran lembut.. Rambut singa bakalan jd lembut banget. Cobain dehhh",Makarizo Hair Creambath
